latitude,longitude,marker,Acc Y (g),Temp Data,HRot Count,Speed,Samples,Heading GPS (dg),Speed GPS,Accuracy GPS,Altitude GPS,RSSI dBm,HH:mm:ss,SSS
,,1,0.623,-240,112,-1,3601,,,,,,,
,,1,-0.248,-240,112,-1,3602,,,,,,,
,,1,-0.242,-240,112,-1,3603,,,,,,,
,,1,-0.729,-240,112,-1,3604,,,,,,,
,,1,-1.112,-240,112,-1,3605,,,,,,,
,,1,-0.663,-240,112,-1,3606,,,,,,,
,,7,-0.867,-274,113,2100,3607,,,,,,,
,,1,-1.444,-274,113,-1,3608,,,,,,,
,,1,-1.11,-274,113,-1,3609,,,,,,,
,,1,-0.901,-274,113,-1,3610,,,,,-82,20:44:08,846
,,1,-1.464,-274,113,-1,3611,,,,,,,
,,1,-0.617,-274,113,-1,3612,,,,,,,
,,1,-0.794,-274,113,-1,3613,,,,,,,
,,1,-0.409,-274,113,-1,3614,,,,,,,
,,1,-0.288,-274,113,-1,3615,,,,,,,
,,1,0.131,-274,113,-1,3616,,,,,,,
,,1,0.479,-274,113,-1,3617,,,,,,,
,,1,0.582,-274,113,-1,3618,,,,,,,
,,7,0.339,-271,114,2118,3619,,,,,,,
,,1,0.394,-271,114,-1,3620,,,,,-82,20:44:09,086
,,1,0.971,-271,114,-1,3621,,,,,,,
,,1,0.862,-271,114,-1,3622,,,,,,,
,,1,0.559,-271,114,-1,3623,,,,,,,
,,1,0.11,-271,114,-1,3624,,,,,,,
,,1,0.247,-271,114,-1,3625,,,,,,,
,,1,-0.486,-271,114,-1,3626,,,,,,,
,,1,-0.377,-271,114,-1,3627,,,,,,,
,,1,-0.591,-271,114,-1,3628,,,,,,,
,,1,-0.898,-271,114,-1,3629,,,,,,,
,,1,-1.031,-271,114,-1,3630,,,,,-82,20:44:09,295
,,7,-1.249,-278,115,2118,3631,,,,,,,
,,1,-1.231,-278,115,-1,3632,,,,,,,
,,1,-1.198,-278,115,-1,3633,,,,,,,
,,1,-1.064,-278,115,-1,3634,,,,,,,
,,1,-1.381,-278,115,-1,3635,,,,,,,
,,1,-0.744,-278,115,-1,3636,,,,,,,
,,1,-0.226,-278,115,-1,3637,,,,,,,
,,1,-0.259,-278,115,-1,3638,,,,,,,
,,1,0.107,-278,115,-1,3639,,,,,,,
,,1,0.21,-278,115,-1,3640,,,,,-82,20:44:09,445
,,1,0.709,-278,115,-1,3641,,,,,,,
,,7,0.438,-275,116,2136,3642,,,,,,,
,,1,0.164,-275,116,-1,3643,,,,,,,
,,1,0.889,-275,116,-1,3644,,,,,,,
,,1,0.559,-275,116,-1,3645,,,,,,,
,,1,0.693,-275,116,-1,3646,,,,,,,
,,1,-0.349,-275,116,-1,3647,,,,,,,
,,1,0.033,-275,116,-1,3648,,,,,,,
,,1,0.024,-275,116,-1,3649,,,,,,,
,,1,-0.918,-275,116,-1,3650,,,,,-82,20:44:09,716
,,1,-0.501,-275,116,-1,3651,,,,,,,
,,1,-0.957,-275,116,-1,3652,,,,,,,
,,1,-0.979,-275,116,-1,3653,,,,,,,
,,7,-1.003,-303,117,2155,3654,,,,,,,
,,1,-1.511,-303,117,-1,3655,,,,,,,
,,1,-1.389,-303,117,-1,3656,,,,,,,
,,1,-0.595,-303,117,-1,3657,,,,,,,
,,1,-1.303,-303,117,-1,3658,,,,,,,
,,1,-0.962,-303,117,-1,3659,,,,,,,
,,1,-0.754,-303,117,-1,3660,,,,,-82,20:44:09,895
,,1,-0.362,-303,117,-1,3661,,,,,,,
,,1,-0.051,-303,117,-1,3662,,,,,,,
,,1,0.021,-303,117,-1,3663,,,,,,,
,,1,0.515,-303,117,-1,3664,,,,,,,
,,1,0.52,-303,117,-1,3665,,,,,,,
,,7,0.48,-300,118,2136,3666,,,,,,,
,,1,0.338,-300,118,-1,3667,,,,,,,
,,1,0.404,-300,118,-1,3668,,,,,,,
,,1,0.901,-300,118,-1,3669,,,,,,,
,,1,0.067,-300,118,-1,3670,,,,,-81,20:44:10,047
,,1,0.104,-300,118,-1,3671,,,,,,,
,,1,-0.263,-300,118,-1,3672,,,,,,,
,,1,-0.416,-300,118,-1,3673,,,,,,,
,,1,-0.418,-300,118,-1,3674,,,,,,,
,,1,-0.87,-300,118,-1,3675,,,,,,,
,,1,-1.217,-300,118,-1,3676,,,,,,,
,,7,-1.025,-317,119,2136,3677,,,,,,,
,,1,-1.187,-317,119,-1,3678,,,,,,,
,,1,-1.692,-317,119,-1,3679,,,,,,,
,,1,-1.059,-317,119,-1,3680,,,,,-81,20:44:10,257
,,1,-0.97,-317,119,-1,3681,,,,,,,
,,1,-0.968,-317,119,-1,3682,,,,,,,
,,1,-0.749,-317,119,-1,3683,,,,,,,
,,1,-0.408,-317,119,-1,3684,,,,,,,
,,1,-0.053,-317,119,-1,3685,,,,,,,
,,1,-0.069,-317,119,-1,3686,,,,,,,
,,1,0.723,-317,119,-1,3687,,,,,,,
,,7,0.855,-332,120,2173,3688,,,,,,,
,,1,-0.093,-332,120,-1,3689,,,,,,,
,,1,0.312,-332,120,-1,3690,,,,,-81,20:44:10,466
,,1,0.897,-332,120,-1,3691,,,,,,,
,,1,0.865,-332,120,-1,3692,,,,,,,
,,1,-0.267,-332,120,-1,3693,,,,,,,
,,1,0.323,-332,120,-1,3694,,,,,,,
,,1,0.448,-332,120,-1,3695,,,,,,,
,,1,-0.56,-332,120,-1,3696,,,,,,,
,,1,-0.409,-332,120,-1,3697,,,,,,,
,,1,-0.796,-332,120,-1,3698,,,,,,,
,,1,-0.926,-332,120,-1,3699,,,,,,,
,,7,-1.674,-331,121,2173,3700,,,,,-81,20:44:10,646
,,1,-1.374,-331,121,-1,3701,,,,,,,
,,1,-1.067,-331,121,-1,3702,,,,,,,
,,1,-1.145,-331,121,-1,3703,,,,,,,
,,1,-0.754,-331,121,-1,3704,,,,,,,
,,1,-0.97,-331,121,-1,3705,,,,,,,
,,1,-0.439,-331,121,-1,3706,,,,,,,
,,1,-0.222,-331,121,-1,3707,,,,,,,
,,1,-0.032,-331,121,-1,3708,,,,,,,
,,1,0.166,-331,121,-1,3709,,,,,,,
,,1,0.283,-331,121,-1,3710,,,,,-81,20:44:10,886
,,7,0.828,-336,122,2173,3711,,,,,,,
,,1,0.43,-336,122,-1,3712,,,,,,,
,,1,0.909,-336,122,-1,3713,,,,,,,
,,1,0.793,-336,122,-1,3714,,,,,,,
,,1,0.481,-336,122,-1,3715,,,,,,,
,,1,0.784,-336,122,-1,3716,,,,,,,
,,1,0.128,-336,122,-1,3717,,,,,,,
,,1,0.106,-336,122,-1,3718,,,,,,,
,,1,-0.271,-336,122,-1,3719,,,,,,,
52.371717209002185,4.837285165908772,1,-0.916,-336,122,-1,3720,112,16,14,0,-81,20:44:11,096
,,1,-0.979,-336,122,-1,3721,,,,,,,
,,1,-1.204,-336,122,-1,3722,,,,,,,
,,7,-1.059,-309,123,2192,3723,,,,,,,
,,1,-1.299,-309,123,-1,3724,,,,,,,
,,1,-1.332,-309,123,-1,3725,,,,,,,
,,1,-1.287,-309,123,-1,3726,,,,,,,
,,1,-1.154,-309,123,-1,3727,,,,,,,
,,1,-0.609,-309,123,-1,3728,,,,,,,
,,1,-1.024,-309,123,-1,3729,,,,,,,
,,1,-0.456,-309,123,-1,3730,,,,,-81,20:44:11,278
,,1,-0.297,-309,123,-1,3731,,,,,,,
,,1,0.0,-309,123,-1,3732,,,,,,,
,,1,0.464,-309,123,-1,3733,,,,,,,
,,1,0.363,-309,123,-1,3734,,,,,,,
,,7,0.515,-321,124,2173,3735,,,,,,,
,,1,0.899,-321,124,-1,3736,,,,,,,
,,1,0.843,-321,124,-1,3737,,,,,,,
,,1,0.881,-321,124,-1,3738,,,,,,,
,,1,0.1,-321,124,-1,3739,,,,,,,
,,1,-0.098,-321,124,-1,3740,,,,,-81,20:44:11,485
,,1,-0.128,-321,124,-1,3741,,,,,,,
,,1,-0.516,-321,124,-1,3742,,,,,,,
,,1,-0.629,-321,124,-1,3743,,,,,,,
,,1,-1.072,-321,124,-1,3744,,,,,,,
,,1,-1.324,-321,124,-1,3745,,,,,,,
,,7,-1.037,-315,125,2155,3746,,,,,,,
,,1,-0.953,-315,125,-1,3747,,,,,,,
,,1,-1.361,-315,125,-1,3748,,,,,,,
,,1,-0.671,-315,125,-1,3749,,,,,,,
,,1,-0.842,-315,125,-1,3750,,,,,-82,20:44:11,668
,,1,-0.886,-315,125,-1,3751,,,,,,,
,,1,-0.682,-315,125,-1,3752,,,,,,,
,,1,-0.428,-315,125,-1,3753,,,,,,,
,,1,0.028,-315,125,-1,3754,,,,,,,
,,1,-0.016,-315,125,-1,3755,,,,,,,
,,1,0.525,-315,125,-1,3756,,,,,,,
,,7,1.269,-299,126,2173,3757,,,,,,,
,,1,0.771,-299,126,-1,3758,,,,,,,
,,1,0.638,-299,126,-1,3759,,,,,,,
,,1,1.037,-299,126,-1,3760,,,,,-82,20:44:11,905
,,1,0.226,-299,126,-1,3761,,,,,,,
,,1,0.297,-299,126,-1,3762,,,,,,,
,,1,0.243,-299,126,-1,3763,,,,,,,
,,1,-0.449,-299,126,-1,3764,,,,,,,
,,1,-0.478,-299,126,-1,3765,,,,,,,
,,1,-1.437,-299,126,-1,3766,,,,,,,
,,1,-0.842,-299,126,-1,3767,,,,,,,
,,7,-1.182,-292,127,2192,3768,,,,,,,
,,1,-1.508,-292,127,-1,3769,,,,,,,
52.37170255167741,4.8373401983373165,1,-1.404,-292,127,-1,3770,121,15,14,1,-82,20:44:12,057
,,1,-0.915,-292,127,-1,3771,,,,,,,
,,1,-1.477,-292,127,-1,3772,,,,,,,
,,1,-0.641,-292,127,-1,3773,,,,,,,
,,1,-0.674,-292,127,-1,3774,,,,,,,
,,1,-0.585,-292,127,-1,3775,,,,,,,
,,1,-0.064,-292,127,-1,3776,,,,,,,
,,1,-0.052,-292,127,-1,3777,,,,,,,
,,1,0.636,-292,127,-1,3778,,,,,,,
,,1,0.643,-292,127,-1,3779,,,,,,,
,,7,0.257,-299,128,2192,3780,,,,,-82,20:44:12,297
,,1,0.906,-299,128,-1,3781,,,,,,,
,,1,0.956,-299,128,-1,3782,,,,,,,
,,1,1.179,-299,128,-1,3783,,,,,,,
,,1,0.099,-299,128,-1,3784,,,,,,,
,,1,-0.042,-299,128,-1,3785,,,,,,,
,,1,0.479,-299,128,-1,3786,,,,,,,
,,1,-1.073,-299,128,-1,3787,,,,,,,
,,1,-0.318,-299,128,-1,3788,,,,,,,
,,1,-0.897,-299,128,-1,3789,,,,,,,
,,1,-1.064,-299,128,-1,3790,,,,,-82,20:44:12,448
,,7,-1.254,-308,129,2212,3791,,,,,,,
,,1,-1.123,-308,129,-1,3792,,,,,,,
,,1,-1.107,-308,129,-1,3793,,,,,,,
,,1,-1.202,-308,129,-1,3794,,,,,,,
,,1,-1.063,-308,129,-1,3795,,,,,,,
,,1,-0.787,-308,129,-1,3796,,,,,,,
,,1,-0.743,-308,129,-1,3797,,,,,,,
,,1,-0.507,-308,129,-1,3798,,,,,,,
,,1,-0.086,-308,129,-1,3799,,,,,,,
,,1,0.266,-308,129,-1,3800,,,,,-82,20:44:12,686
,,1,0.655,-308,129,-1,3801,,,,,,,
,,7,0.404,-300,130,2232,3802,,,,,,,
,,1,0.386,-300,130,-1,3803,,,,,,,
,,1,0.999,-300,130,-1,3804,,,,,,,
,,1,0.643,-300,130,-1,3805,,,,,,,
,,1,0.766,-300,130,-1,3806,,,,,,,
,,1,0.411,-300,130,-1,3807,,,,,,,
,,1,0.206,-300,130,-1,3808,,,,,,,
,,1,0.062,-300,130,-1,3809,,,,,,,
,,1,-0.382,-300,130,-1,3810,,,,,-82,20:44:12,869
,,1,-0.583,-300,130,-1,3811,,,,,,,
,,1,-0.771,-300,130,-1,3812,,,,,,,
,,1,-1.103,-300,130,-1,3813,,,,,,,
,,7,-1.36,-275,131,2212,3814,,,,,,,
,,1,-1.32,-275,131,-1,3815,,,,,,,
,,1,-1.462,-275,131,-1,3816,,,,,,,
,,1,-1.847,-275,131,-1,3817,,,,,,,
,,1,-0.986,-275,131,-1,3818,,,,,,,
,,1,-0.646,-275,131,-1,3819,,,,,,,
52.37169884812215,4.837381909526081,1,-0.801,-275,131,-1,3820,114,12,14,1,-82,20:44:13,076
,,1,-0.366,-275,131,-1,3821,,,,,,,
,,1,-0.172,-275,131,-1,3822,,,,,,,
,,1,0.226,-275,131,-1,3823,,,,,,,
,,1,0.205,-275,131,-1,3824,,,,,,,
,,1,0.35,-275,131,-1,3825,,,,,,,
,,7,0.929,-295,132,2173,3826,,,,,,,
,,1,0.686,-295,132,-1,3827,,,,,,,
,,1,0.435,-295,132,-1,3828,,,,,,,
,,1,0.286,-295,132,-1,3829,,,,,,,
,,1,0.244,-295,132,-1,3830,,,,,-82,20:44:13,286
,,1,0.098,-295,132,-1,3831,,,,,,,
,,1,-0.191,-295,132,-1,3832,,,,,,,
,,1,-0.22,-295,132,-1,3833,,,,,,,
,,1,-0.585,-295,132,-1,3834,,,,,,,
,,1,-0.904,-295,132,-1,3835,,,,,,,
,,1,-1.47,-295,132,-1,3836,,,,,,,
,,7,-1.261,-320,133,2173,3837,,,,,,,
,,1,-0.801,-320,133,-1,3838,,,,,,,
,,1,-1.163,-320,133,-1,3839,,,,,,,
,,1,-1.111,-320,133,-1,3840,,,,,-81,20:44:13,467
,,1,-1.178,-320,133,-1,3841,,,,,,,
,,1,-0.936,-320,133,-1,3842,,,,,,,
,,1,-0.439,-320,133,-1,3843,,,,,,,
,,1,-0.37,-320,133,-1,3844,,,,,,,
,,1,0.044,-320,133,-1,3845,,,,,,,
,,1,0.071,-320,133,-1,3846,,,,,,,
,,1,0.432,-320,133,-1,3847,,,,,,,
,,7,0.648,-314,134,2192,3848,,,,,,,
,,1,0.866,-314,134,-1,3849,,,,,,,
,,1,0.625,-314,134,-1,3850,,,,,-81,20:44:13,677
,,1,0.866,-314,134,-1,3851,,,,,,,
,,1,0.323,-314,134,-1,3852,,,,,,,
,,1,0.436,-314,134,-1,3853,,,,,,,
,,1,0.194,-314,134,-1,3854,,,,,,,
,,1,-0.416,-314,134,-1,3855,,,,,,,
,,1,-0.433,-314,134,-1,3856,,,,,,,
,,1,-0.807,-314,134,-1,3857,,,,,,,
,,1,-0.972,-314,134,-1,3858,,,,,,,
,,1,-1.218,-314,134,-1,3859,,,,,,,
,,7,-1.73,-319,135,2173,3860,,,,,-81,20:44:13,857
,,1,-1.262,-319,135,-1,3861,,,,,,,
,,1,-0.651,-319,135,-1,3862,,,,,,,
,,1,-1.066,-319,135,-1,3863,,,,,,,
,,1,-0.963,-319,135,-1,3864,,,,,,,
,,1,-0.678,-319,135,-1,3865,,,,,,,
,,1,-0.286,-319,135,-1,3866,,,,,,,
,,1,-0.177,-319,135,-1,3867,,,,,,,
,,1,0.075,-319,135,-1,3868,,,,,,,
,,1,0.337,-319,135,-1,3869,,,,,,,
52.37165707501516,4.8374395103614765,1,0.361,-319,135,-1,3870,100,16,14,-1,-81,20:44:14,096
,,7,0.71,-306,136,2173,3871,,,,,,,
,,1,0.785,-306,136,-1,3872,,,,,,,
,,1,0.928,-306,136,-1,3873,,,,,,,
,,1,0.709,-306,136,-1,3874,,,,,,,
,,1,0.049,-306,136,-1,3875,,,,,,,
,,1,-0.047,-306,136,-1,3876,,,,,,,
,,1,0.116,-306,136,-1,3877,,,,,,,
,,1,-0.345,-306,136,-1,3878,,,,,,,
,,1,-0.452,-306,136,-1,3879,,,,,,,
,,1,-0.611,-306,136,-1,3880,,,,,-81,20:44:14,247
,,1,-0.822,-306,136,-1,3881,,,,,,,
,,1,-1.502,-306,136,-1,3882,,,,,,,
,,7,-1.127,-325,137,2192,3883,,,,,,,
,,1,-1.018,-325,137,-1,3884,,,,,,,
,,1,-1.688,-325,137,-1,3885,,,,,,,
,,1,-1.023,-325,137,-1,3886,,,,,,,
,,1,-0.719,-325,137,-1,3887,,,,,,,
,,1,-0.79,-325,137,-1,3888,,,,,,,
,,1,-0.583,-325,137,-1,3889,,,,,,,
,,1,-0.139,-325,137,-1,3890,,,,,-81,20:44:14,457
,,1,0.335,-325,137,-1,3891,,,,,,,
,,1,0.244,-325,137,-1,3892,,,,,,,
,,1,0.189,-325,137,-1,3893,,,,,,,
,,7,0.896,-306,138,2192,3894,,,,,,,
,,1,0.886,-306,138,-1,3895,,,,,,,
,,1,0.682,-306,138,-1,3896,,,,,,,
,,1,0.498,-306,138,-1,3897,,,,,,,
,,1,0.056,-306,138,-1,3898,,,,,,,
,,1,0.319,-306,138,-1,3899,,,,,,,
,,1,-0.431,-306,138,-1,3900,,,,,-81,20:44:14,696
,,1,-0.408,-306,138,-1,3901,,,,,,,
,,1,-0.601,-306,138,-1,3902,,,,,,,
,,1,-1.184,-306,138,-1,3903,,,,,,,
,,1,-0.819,-306,138,-1,3904,,,,,,,
,,7,-1.123,-302,139,2192,3905,,,,,,,
,,1,-1.528,-302,139,-1,3906,,,,,,,
,,1,-1.624,-302,139,-1,3907,,,,,,,
,,1,-1.316,-302,139,-1,3908,,,,,,,
,,1,-1.025,-302,139,-1,3909,,,,,,,
,,1,-0.764,-302,139,-1,3910,,,,,-81,20:44:14,876
,,1,-0.344,-302,139,-1,3911,,,,,,,
,,1,-0.415,-302,139,-1,3912,,,,,,,
,,1,-0.12,-302,139,-1,3913,,,,,,,
,,1,0.024,-302,139,-1,3914,,,,,,,
,,1,0.331,-302,139,-1,3915,,,,,,,
,,1,0.557,-302,139,-1,3916,,,,,,,
,,7,0.415,-307,140,2192,3917,,,,,,,
,,1,0.485,-307,140,-1,3918,,,,,,,
,,1,0.72,-307,140,-1,3919,,,,,,,
52.37165956957713,4.837506052760777,1,0.314,-307,140,-1,3920,102,15,14,-1,-82,20:44:15,087
,,1,0.04,-307,140,-1,3921,,,,,,,
,,1,0.874,-307,140,-1,3922,,,,,,,
,,1,0.12,-307,140,-1,3923,,,,,,,
,,1,-0.205,-307,140,-1,3924,,,,,,,
,,1,-0.654,-307,140,-1,3925,,,,,,,
,,1,-0.921,-307,140,-1,3926,,,,,,,
,,1,-1.169,-307,140,-1,3927,,,,,,,
,,7,-1.357,-311,141,2192,3928,,,,,,,
,,1,-1.112,-311,141,-1,3929,,,,,,,
,,1,-1.013,-311,141,-1,3930,,,,,-82,20:44:15,296
,,1,-0.853,-311,141,-1,3931,,,,,,,
,,1,-1.514,-311,141,-1,3932,,,,,,,
,,1,-0.411,-311,141,-1,3933,,,,,,,
,,1,-0.267,-311,141,-1,3934,,,,,,,
,,1,-0.305,-311,141,-1,3935,,,,,,,
,,1,0.329,-311,141,-1,3936,,,,,,,
,,1,0.015,-311,141,-1,3937,,,,,,,
,,1,0.545,-311,141,-1,3938,,,,,,,
,,7,0.713,-308,142,2212,3939,,,,,,,
,,1,0.635,-308,142,-1,3940,,,,,-82,20:44:15,476
,,1,0.753,-308,142,-1,3941,,,,,,,
,,1,1.141,-308,142,-1,3942,,,,,,,
,,1,0.137,-308,142,-1,3943,,,,,,,
,,1,0.626,-308,142,-1,3944,,,,,,,
,,1,0.277,-308,142,-1,3945,,,,,,,
,,1,-0.17,-308,142,-1,3946,,,,,,,
,,1,-0.557,-308,142,-1,3947,,,,,,,
,,1,-0.925,-308,142,-1,3948,,,,,,,
,,1,-0.827,-308,142,-1,3949,,,,,,,
,,1,-1.094,-308,142,-1,3950,,,,,-82,20:44:15,686
,,7,-1.841,-295,143,2212,3951,,,,,,,
,,1,-1.132,-295,143,-1,3952,,,,,,,
,,1,-0.91,-295,143,-1,3953,,,,,,,
,,1,-1.497,-295,143,-1,3954,,,,,,,
,,1,-0.756,-295,143,-1,3955,,,,,,,
,,1,-0.672,-295,143,-1,3956,,,,,,,
,,1,-0.325,-295,143,-1,3957,,,,,,,
,,1,-0.153,-295,143,-1,3958,,,,,,,
,,1,-0.02,-295,143,-1,3959,,,,,,,
,,1,0.615,-295,143,-1,3960,,,,,-82,20:44:15,925
,,1,0.305,-295,143,-1,3961,,,,,,,
,,7,0.23,-294,144,2192,3962,,,,,,,
,,1,0.999,-294,144,-1,3963,,,,,,,
,,1,1.167,-294,144,-1,3964,,,,,,,
,,1,0.258,-294,144,-1,3965,,,,,,,
,,1,0.386,-294,144,-1,3966,,,,,,,
,,1,0.529,-294,144,-1,3967,,,,,,,
,,1,-0.384,-294,144,-1,3968,,,,,,,
,,1,-0.216,-294,144,-1,3969,,,,,,,
52.37167975277058,4.837482842253184,1,-0.563,-294,144,-1,3970,73,4,14,-1,-82,20:44:16,105
,,1,-0.812,-294,144,-1,3971,,,,,,,
,,1,-1.223,-294,144,-1,3972,,,,,,,
,,7,-1.354,-283,145,2212,3973,,,,,,,
,,1,-0.924,-283,145,-1,3974,,,,,,,
,,1,-1.426,-283,145,-1,3975,,,,,,,
,,1,-1.269,-283,145,-1,3976,,,,,,,
,,1,-0.854,-283,145,-1,3977,,,,,,,
,,1,-1.093,-283,145,-1,3978,,,,,,,
,,1,-0.572,-283,145,-1,3979,,,,,,,
,,1,-0.507,-283,145,-1,3980,,,,,-82,20:44:16,285
,,1,-0.051,-283,145,-1,3981,,,,,,,
,,1,-0.066,-283,145,-1,3982,,,,,,,
,,1,0.099,-283,145,-1,3983,,,,,,,
,,1,0.437,-283,145,-1,3984,,,,,,,
,,7,1.102,-283,146,2212,3985,,,,,,,
,,1,0.655,-283,146,-1,3986,,,,,,,
,,1,0.635,-283,146,-1,3987,,,,,,,
,,1,0.951,-283,146,-1,3988,,,,,,,
,,1,0.108,-283,146,-1,3989,,,,,,,
,,1,0.313,-283,146,-1,3990,,,,,-82,20:44:16,496
,,1,-0.278,-283,146,-1,3991,,,,,,,
,,1,-0.403,-283,146,-1,3992,,,,,,,
,,1,-0.805,-283,146,-1,3993,,,,,,,
,,1,-1.335,-283,146,-1,3994,,,,,,,
,,7,-0.686,-275,147,2212,3995,,,,,,,
,,1,-1.024,-275,147,-1,3996,,,,,,,
,,1,-1.604,-275,147,-1,3997,,,,,,,
,,1,-1.103,-275,147,-1,3998,,,,,,,
,,1,-1.151,-275,147,-1,3999,,,,,,,
,,1,-1.045,-275,147,-1,4000,,,,,-82,20:44:16,676
,,1,-0.604,-275,147,-1,4001,,,,,,,
,,1,-0.789,-275,147,-1,4002,,,,,,,
,,1,-0.026,-275,147,-1,4003,,,,,,,
,,1,-0.016,-275,147,-1,4004,,,,,,,
,,1,0.274,-275,147,-1,4005,,,,,,,
,,1,0.631,-275,147,-1,4006,,,,,,,
,,7,0.452,-293,148,2232,4007,,,,,,,
,,1,0.26,-293,148,-1,4008,,,,,,,
,,1,0.99,-293,148,-1,4009,,,,,,,
,,1,0.661,-293,148,-1,4010,,,,,-80,20:44:16,858
,,1,0.126,-293,148,-1,4011,,,,,,,
,,1,0.734,-293,148,-1,4012,,,,,,,
,,1,0.161,-293,148,-1,4013,,,,,,,
,,1,-0.2,-293,148,-1,4014,,,,,,,
,,1,-0.446,-293,148,-1,4015,,,,,,,
,,1,-0.924,-293,148,-1,4016,,,,,,,
,,1,-0.902,-293,148,-1,4017,,,,,,,
,,1,-1.065,-293,148,-1,4018,,,,,,,
,,7,-1.316,-303,149,2212,4019,,,,,,,
52.37168934671405,4.837550197958696,1,-0.985,-303,149,-1,4020,104,8,14,0,-80,20:44:17,067
,,1,-1.368,-303,149,-1,4021,,,,,,,
,,1,-1.37,-303,149,-1,4022,,,,,,,
,,1,-0.655,-303,149,-1,4023,,,,,,,
,,1,-0.795,-303,149,-1,4024,,,,,,,
,,1,-0.413,-303,149,-1,4025,,,,,,,
,,1,-0.092,-303,149,-1,4026,,,,,,,
,,1,-0.042,-303,149,-1,4027,,,,,,,
,,1,0.266,-303,149,-1,4028,,,,,,,
,,1,0.711,-303,149,-1,4029,,,,,,,
,,7,0.963,-299,150,2192,4030,,,,,-80,20:44:17,248
,,1,0.421,-299,150,-1,4031,,,,,,,
,,1,0.604,-299,150,-1,4032,,,,,,,
,,1,0.468,-299,150,-1,4033,,,,,,,
,,1,0.477,-299,150,-1,4034,,,,,,,
,,1,0.582,-299,150,-1,4035,,,,,,,
,,1,-0.104,-299,150,-1,4036,,,,,,,
,,1,-0.273,-299,150,-1,4037,,,,,,,
,,1,-0.649,-299,150,-1,4038,,,,,,,
,,1,-0.911,-299,150,-1,4039,,,,,,,
,,1,-1.069,-299,150,-1,4040,,,,,-80,20:44:17,459
,,7,-1.282,-298,151,2212,4041,,,,,,,
,,1,-1.316,-298,151,-1,4042,,,,,,,
,,1,-1.243,-298,151,-1,4043,,,,,,,
,,1,-0.966,-298,151,-1,4044,,,,,,,
,,1,-1.178,-298,151,-1,4045,,,,,,,
,,1,-0.988,-298,151,-1,4046,,,,,,,
,,1,-0.561,-298,151,-1,4047,,,,,,,
,,1,-0.32,-298,151,-1,4048,,,,,,,
,,1,-0.118,-298,151,-1,4049,,,,,,,
,,1,-0.011,-298,151,-1,4050,,,,,-80,20:44:17,697
,,1,0.224,-298,151,-1,4051,,,,,,,
,,1,0.483,-298,151,-1,4052,,,,,,,
,,7,0.768,-295,152,2192,4053,,,,,,,
,,1,1.089,-295,152,-1,4054,,,,,,,
,,1,1.09,-295,152,-1,4055,,,,,,,
,,1,0.773,-295,152,-1,4056,,,,,,,
,,1,-0.196,-295,152,-1,4057,,,,,,,
,,1,0.19,-295,152,-1,4058,,,,,,,
,,1,-0.267,-295,152,-1,4059,,,,,,,
,,1,-0.714,-295,152,-1,4060,,,,,-80,20:44:17,847
,,1,-0.909,-295,152,-1,4061,,,,,,,
,,1,-1.18,-295,152,-1,4062,,,,,,,
,,7,-1.104,-298,153,2192,4063,,,,,,,
,,1,-1.379,-298,153,-1,4064,,,,,,,
,,1,-0.896,-298,153,-1,4065,,,,,,,
,,1,-1.358,-298,153,-1,4066,,,,,,,
,,1,-1.392,-298,153,-1,4067,,,,,,,
,,1,-1.05,-298,153,-1,4068,,,,,,,
,,1,-0.729,-298,153,-1,4069,,,,,,,
52.37169222378681,4.837567779141274,1,-0.437,-298,153,-1,4070,69,4,14,-1,-80,20:44:18,087
,,1,-0.512,-298,153,-1,4071,,,,,,,
,,1,-0.056,-298,153,-1,4072,,,,,,,
,,1,0.271,-298,153,-1,4073,,,,,,,
,,1,0.486,-298,153,-1,4074,,,,,,,
,,7,0.323,-311,154,2232,4075,,,,,,,
,,1,0.728,-311,154,-1,4076,,,,,,,
,,1,0.604,-311,154,-1,4077,,,,,,,
,,1,0.775,-311,154,-1,4078,,,,,,,
,,1,0.143,-311,154,-1,4079,,,,,,,
,,1,0.39,-311,154,-1,4080,,,,,-80,20:44:18,267
,,1,0.494,-311,154,-1,4081,,,,,,,
,,1,-0.536,-311,154,-1,4082,,,,,,,
,,1,-0.972,-311,154,-1,4083,,,,,,,
,,1,-1.051,-311,154,-1,4084,,,,,,,
,,1,-1.161,-311,154,-1,4085,,,,,,,
,,7,-1.57,-318,155,2232,4086,,,,,,,
,,1,-1.149,-318,155,-1,4087,,,,,,,
,,1,-0.868,-318,155,-1,4088,,,,,,,
,,1,-1.235,-318,155,-1,4089,,,,,,,
,,1,-1.045,-318,155,-1,4090,,,,,-80,20:44:18,448
,,1,-0.321,-318,155,-1,4091,,,,,,,
,,1,-0.506,-318,155,-1,4092,,,,,,,
,,1,-0.053,-318,155,-1,4093,,,,,,,
,,1,-0.002,-318,155,-1,4094,,,,,,,
,,1,0.521,-318,155,-1,4095,,,,,,,
,,7,0.739,-323,156,2252,4096,,,,,,,
,,1,0.761,-323,156,-1,4097,,,,,,,
,,1,0.677,-323,156,-1,4098,,,,,,,
,,1,1.038,-323,156,-1,4099,,,,,,,
,,1,0.659,-323,156,-1,4100,,,,,-82,20:44:18,716
,,1,0.584,-323,156,-1,4101,,,,,,,
